SensorID,NodeID,Latitude,Longitude,TransformedX,TransformedY,Distance
2547,492500452,40.638144,-111.905228,-1.443990005585002E7,3978861.7862122245,134729.28369638787
99372,492500452,40.51511,-111.891076,-1.4437770807935214E7,3968005.5347798173,138902.15139072627
1212,492500452,40.765774,-111.936566,-1.4443862731261915E7,3989999.696864369,130385.31727380799
247047,492500452,41.066581,-112.059615,-1.4458381451637596E7,4015860.589948518,122229.88903783768
2541,492500452,40.659147,-111.901698,-1.4439637004176822E7,3980749.5548231644,134640.3683306803
30028,352868238,39.63244,-110.861885,-1.432476552722244E7,3895203.5124283633,224733.06871882442
30029,352868238,39.632441,-110.862228,-1.432480165675912E7,3895201.511518871,224761.29315983012
3103954,492500452,41.430574,-112.057265,-1.4460005159390608E7,4047920.023976608,136448.30455546547
3103952,492500452,41.425563,-112.055314,-1.4459773865484243E7,4047492.098458807,136326.66169067554
3103950,492500452,41.404827,-112.048279,-1.4458926167635081E7,4045714.5454054833,135771.76488364916
1231,492500452,40.719448,-111.847817,-1.443427255956595E7,3986434.9500823095,138279.28901532278
2561,492500452,40.590392,-111.901712,-1.4439282024518505E7,3974638.5191224655,136036.02516878746
99364,492500452,40.48678,-111.895938,-1.4438135875444924E7,3965452.983818012,139378.919208938
3103958,492500452,41.465339,-112.054595,-1.4459901961507494E7,4050987.645536754,138526.93048952275
33103134,492500452,40.363168,-111.789006,-1.4426228466668861E7,3955090.046331685,152372.76486268936
99363,492500452,40.480047,-111.902333,-1.4438774598449925E7,3964813.9819278563,139078.88793108886
99366,492500452,40.497259,-111.891056,-1.4437675995582458E7,3966416.2212211518,139444.70725390798
3103956,492500452,41.449191,-112.055905,-1.4459957265762659E7,4049562.5408566897,137546.7269864174
99365,492500452,40.490133,-111.89257,-1.4437798479264216E7,3965772.306736406,139545.19093702937
1228,492500452,40.719216,-111.865616,-1.443614661710092E7,3986305.010671322,136790.0445582398
54001,1897559077,37.672829,-113.035531,-1.454314282375469E7,3702602.9307845617,80389.74553307901
54000,1897559077,37.672799,-113.035513,-1.4543140765887892E7,3702600.260481271,80393.38651231512
247054,492500452,41.085595,-112.078024,-1.4460419236265881E7,4017425.695786399,121167.97400742522
1221,492500452,40.717744,-111.901534,-1.4439923224590497E7,3985953.6579517135,133797.3621583432
800,492500452,40.840826,-111.942319,-1.4444857026947843E7,3996616.938198952,129592.12369503421
801,1897559077,37.077124,-113.584756,-1.4597666292359225E7,3643738.323595165,146176.16761538308
802,492500452,40.849242,-111.942934,-1.444496532420522E7,3997358.678210052,129539.11274716609
804,492500452,40.857619,-111.943628,-1.4445081738377055E7,3998096.382935068,129486.196570849
806,492500452,40.862907,-111.943463,-1.4445091679379651E7,3998565.7196017527,129506.96008356547
808,492500452,40.871225,-111.938069,-1.444456633020894E7,3999335.472473407,129976.64625879616
2572,492500452,40.549077,-111.896278,-1.4438495175312208E7,3970996.7808932983,137519.28715401498
99399,492500452,40.631806,-111.904496,-1.4439790082052043E7,3978303.049623267,134913.40021328084
99398,492500452,40.624999,-111.902828,-1.4439579062775295E7,3977708.3267107955,135188.16548098988
99393,492500452,40.6081,-111.905359,-1.4439758088596074E7,3976190.601815859,135334.57062868794
30001,352868238,39.727254,-110.867529,-1.4325854688485147E7,3903715.5244975416,228374.53434199246
1235,492500452,40.713484,-111.80812,-1.443005932365473E7,3986149.4311741204,141675.96858156688
30000,352868238,39.727244,-110.867432,-1.4325844420075338E7,3903715.215141681,228366.3238287427
99391,492500452,40.598146,-111.903435,-1.4439503765881067E7,3975317.42419912,135715.27565190496
810,492500452,40.880882,-111.93725,-1.4444529926317854E7,4000195.5567696267,130072.44143458857
812,492500452,40.886632,-111.936691,-1.4444500729292808E7,4000708.049624317,130139.66014049249
814,492500452,40.893551,-111.933644,-1.4444215421603834E7,4001339.2715176735,130424.08625928908
89596,1897559077,37.087844,-112.54111,-1.448791982321979E7,3651199.720921333,156654.49264523436
49097,352868238,40.5062,-109.527756,-1.418874305148902E7,3981608.6921553398,191137.73187514968
818,492500452,40.901711,-111.924573,-1.4443301802903371E7,4002117.2973353644,131224.98032072
49096,352868238,40.506221,-109.527792,-1.4188746951464474E7,3981610.3446929655,191141.31849058892
99389,492500452,40.590552,-111.901159,-1.4439224594512606E7,3974656.1456213826,136077.94900396286
1252,492500452,40.719836,-111.857358,-1.4435279783672392E7,3986410.772494341,137475.06117339147
2582,492500452,40.507787,-111.891456,-1.4437772813278196E7,3967351.2183284736,139089.96623561537
1251,492500452,40.719851,-111.852945,-1.4434814918533819E7,3986439.214871717,137844.80387871052
99386,492500452,40.572873,-111.900102,-1.4439021523088634E7,3973090.308928409,136590.6813242403
99385,492500452,40.562586,-111.898895,-1.4438840986483049E7,3972182.6295796037,136949.83075503644
99387,492500452,40.581289,-111.900069,-1.4439061709419126E7,3973839.0649016206,136387.49303328947
3428,492500452,40.738928,-111.903828,-1.4440274570767095E7,3987819.4481085567,133372.0569417102
247030,492500452,41.03062,-111.987185,-1.445056413741001E7,4013130.491865525,127479.44538821097
99381,492500452,40.55734,-111.89781,-1.4438699456862621E7,3971722.576022882,137174.89081670702
99384,492500452,40.566906,-111.899626,-1.443894041503489E7,3972562.4472886063,136779.51115541017
3425,492500452,40.730858,-111.903966,-1.444024734089361E7,3987102.531757277,133444.42740388116
2577,492500452,40.530445,-111.891907,-1.4437937973194072E7,3969365.5019459347,138390.5713451624
3424,492500452,40.72062,-111.904939,-1.444029685573221E7,3986187.986490156,133477.98495743625
1246,492500452,40.713674,-111.824042,-1.443173780716108E7,3986068.507698256,140339.35965432765
820,492500452,40.906896,-111.916871,-1.4442517058110379E7,4002623.532582161,131899.465775757
822,492500452,40.913952,-111.909854,-1.4441814141094944E7,4003291.087614721,132530.11943176054
89107,1897559077,37.750926,-112.376884,-1.4474252041924026E7,3713907.6009401074,104842.92496180073
5600,1897559077,39.23756,-112.131786,-1.4456420688620646E7,3851705.5095495405,138659.92319308632
5601,1897559077,39.237267,-112.131439,-1.4456382596431546E7,3851681.064641439,138658.98387955307
826,492500452,40.918975,-111.900922,-1.4440898949601207E7,4003790.4576450638,133311.7705841321
89100,1897559077,37.641369,-112.436636,-1.4479945737301925E7,3703383.9797588172,109654.02971387836
33103162,492500452,40.308119,-111.726294,-1.4419335844021566E7,3950560.910311203,159559.73736536683
33103161,492500452,40.315026,-111.725614,-1.4419300142660193E7,3951181.8751005274,159324.99861619493
2591,1897559077,37.024291,-113.601399,-1.4599125588737138E7,3638694.87051941,152221.83958017672
33103166,492500452,40.293518,-111.72602,-1.4419231010952665E7,3949258.5200687596,160200.88963589878
78000,492500452,40.312036,-111.711756,-1.4417824753205173E7,3950999.916144331,160539.23017559983
33103165,492500452,40.300282,-111.72537,-1.4419197733957425E7,3949866.663260069,159963.03351145663
78001,492500452,40.312161,-111.711759,-1.441782571943267E7,3951011.0600922047,160533.81954289813
1259,492500452,40.718584,-111.888998,-1.4438606813301587E7,3986105.248770061,134837.83711199218
2587,492500452,40.486998,-111.896293,-1.4438174406706484E7,3965470.2185663404,139343.1958539202
830,492500452,40.92615,-111.89876,-1.4440708180293575E7,4004438.583860137,133543.15613297303
1256,492500452,40.719155,-111.87201,-1.4436819957018921E7,3986260.3115257076,136254.8455776547
3433,492500452,40.758059,-111.91279,-1.4441317795719685E7,3989461.552589131,132444.25646195104
2102,492500452,40.834291,-111.932598,-1.444379902544164E7,3996097.736467328,130415.56637779396
834,492500452,40.932624,-111.893235,-1.44401594445747E7,4005045.294346349,134055.35732505983
836,492500452,40.945371,-111.892509,-1.444014871609396E7,4006177.318684875,134223.89080927617
838,492500452,40.955527,-111.8926,-1.4440210694107613E7,4007074.972655434,134312.7275302511
89133,1897559077,38.156493,-112.282005,-1.4466458076951526E7,3751953.851318206,90349.49234644262
3103998,492500452,41.729618,-112.192518,-1.4475789634413654E7,4073279.1343563404,146587.7190899542
3103997,492500452,41.729611,-112.192885,-1.447582827843707E7,4073276.2616740605,146564.6464494595
3103996,492500452,41.72209,-112.192434,-1.4475742327393034E7,4072621.8103506737,146031.65867964565
3103995,492500452,41.722093,-112.192804,-1.4475781338576512E7,4072619.793032481,146009.05658495126
3103994,492500452,41.708444,-112.192243,-1.4475652480296375E7,4071430.320242773,145032.9811634174
3103993,492500452,41.708433,-112.192657,-1.4475696057085212E7,4071426.808183856,145006.4482664555
3452,492500452,40.835876,-111.914968,-1.444194969120269E7,3996346.5309615787,131896.9335445073
2120,492500452,40.764956,-111.951313,-1.4445412227494117E7,3989836.489793297,129152.70016850127
3103999,492500452,41.778999,-112.173912,-1.4474080761221493E7,4077707.0360617945,151450.7664849109
2119,492500452,40.771814,-111.949571,-1.4445264182064498E7,3990455.414521437,129247.79350543839
840,492500452,40.964814,-111.892642,-1.4440263019373192E7,4007895.95003652,134405.6617546041
2114,492500452,40.789464,-111.949546,-1.444535286922665E7,3992020.6020273045,129138.60797392785
842,492500452,40.976724,-111.897171,-1.4440801645673003E7,4008921.1286039203,134162.83137231966
844,492500452,40.988619,-111.901408,-1.444130942013989E7,4009946.583163318,133958.01715774648
7800,492500452,40.192023,-111.612407,-1.4406734707332728E7,3940882.6554498365,173585.6409343248
846,492500452,40.988329,-111.904332,-1.444161601958512E7,4009902.978533205,133710.50172532783
7801,492500452,40.191984,-111.612514,-1.4406745775435608E7,3940878.510484712,173579.23492119013
89152,1897559077,38.466522,-112.234545,-1.4463128761638233E7,3780741.734195174,91773.26223833452
6971,492500452,41.497181,-111.956384,-1.4449714976722807E7,4054385.0338384267,147389.13503271595
6970,492500452,41.497263,-111.956437,-1.4449720981846564E7,4054391.899235796,147389.76655974507
1285,492500452,40.764747,-111.985304,-1.4448992401127324E7,3989608.955034809,126298.87789836437
2132,492500452,40.728744,-111.950914,-1.4445182730338773E7,3986626.361296699,129531.13644578416
94981,492500452,40.671748,-111.871365,-1.4436506540624425E7,3982055.2335821516,136961.4932357363
94980,492500452,40.671749,-111.871565,-1.4436527616937423E7,3982054.093582027,136944.7801941461
1280,492500452,40.765211,-111.966802,-1.4447045452253053E7,3989763.8763315114,127849.48222741825
850,492500452,40.989311,-111.904085,-1.44415950569086E7,4009991.295407505,133743.9519741468
2127,492500452,40.74368,-111.949421,-1.444510276234949E7,3987960.814892702,129499.08729160632
854,492500452,40.988597,-111.901579,-1.444132732456054E7,4009943.5875939345,133943.4747815078
856,492500452,40.976719,-111.897507,-1.4440837023235796E7,4008918.6215451933,134134.72797872833
5634,1897559077,39.459908,-112.005715,-1.444432093643215E7,3872619.0764095313,163909.79626268422
5635,1897559077,39.459665,-112.005359,-1.4444282163703712E7,3872599.2914841585,163910.66961363738
858,492500452,40.96487,-111.893023,-1.4440303452885656E7,4007898.560171796,134374.4298694547
19648,492500452,40.748795,-112.178551,-1.4469269936628137E7,3987004.789880318,110226.01950874607
6982,492500452,41.578379,-111.973182,-1.4451900583853647E7,4061398.2221032716,150846.43459822127
6500,1897559077,37.123701,-113.609936,-1.4600572562938828E7,3647934.0805295575,141522.3058220205
6983,492500452,41.578416,-111.973046,-1.445188644002459E7,4061402.2993546566,150858.17908871148
2143,492500452,40.669506,-111.953091,-1.4445105209386647E7,3981353.82180289,130180.27840847215
78011,492500452,40.312052,-111.669861,-1.4413411512156945E7,3951258.378770428,163840.2425525122
78010,492500452,40.311951,-111.669856,-1.4413410460242512E7,3951249.3902353155,163844.74310488874
860,492500452,40.955527,-111.893112,-1.4440264641660811E7,4007071.8260727366,134269.90459934904
272000,492500452,40.658959,-112.332448,-1.4485017498368165E7,3978081.557500331,98892.89437306802
2138,492500452,40.69871,-111.95297,-1.4445243787960567E7,3983947.8892100076,129739.28254282646
862,492500452,40.945346,-111.892843,-1.444018377934287E7,4006173.0548287295,134195.7030291287
864,492500452,40.932719,-111.893538,-1.44401918605002E7,4005051.8364520553,134030.71656803184
1287,492500452,40.766413,-111.99506,-1.445002890697703E7,3989696.7180062896,125466.16752707519
868,492500452,40.926209,-111.899147,-1.4440749261101998E7,4004441.4253942193,133511.14665704983
6977,492500452,41.550144,-111.953669,-1.4449699778075274E7,4059044.6296257176,150560.51338896324
6976,492500452,41.550132,-111.953811,-1.4449714681873558E7,4059042.704845276,150549.72567663906
6995,492500452,41.602838,-111.957245,-1.4450345981754694E7,4063638.1529245335,153437.84751590743
6994,492500452,41.602918,-111.957167,-1.4450338170039488E7,4063645.6370086074,153448.1458153051
99774,492500452,40.957173,-111.891286,-1.4440080732809221E7,4007228.6098248893,134439.13480330652
99771,492500452,41.041226,-111.952157,-1.4446927937543977E7,4014282.674033083,130570.61328962739
2151,492500452,40.643398,-111.941287,-1.4443726265359813E7,3979107.0181966093,131631.6396261401
99770,492500452,41.041149,-111.952272,-1.4446939658196757E7,4014275.166402142,130559.6810620781
99773,492500452,40.972487,-111.893944,-1.4440439777314527E7,4008566.3722970355,134382.55767233565
99772,492500452,41.033117,-111.947755,-1.4446422309857816E7,4013593.5177001837,130788.67731401921
872,492500452,40.919118,-111.901197,-1.444092866301871E7,4003801.420720581,133289.66118715968
876,492500452,40.914174,-111.9101,-1.4441841206781454E7,4003309.2205532347,132510.87115066138
6501,1897559077,37.123805,-113.609965,-1.4600576187888214E7,3647943.6151716476,141511.50622846786
878,492500452,40.907057,-111.91713,-1.4442545178713499E7,4002636.1891439557,131878.6304906943
4324,492500452,40.723682,-111.915016,-1.4441374395243943E7,3986397.8042097446,132597.8674701893
6988,492500452,41.602157,-111.979036,-1.4452639063154198E7,4063444.503089443,151883.80932844538
6989,492500452,41.602114,-111.978919,-1.4452626512755856E7,4063441.4578506434,151889.2688383684
99768,492500452,41.071656,-111.974675,-1.4449457457289683E7,4016831.1232928317,129321.68439566011
99767,492500452,40.972518,-111.893849,-1.4440429927315298E7,4008569.6969106086,134390.84681753072
8700,492500452,40.399336,-111.886439,-1.4436680631732438E7,3957718.0317140385,143233.30669531456
99769,492500452,41.071701,-111.974625,-1.4449452420607181E7,4016835.4032615153,129326.76700814447
99763,492500452,40.882045,-111.896723,-1.4440265867987806E7,4000547.6254089153,133481.89293248745
2165,492500452,40.629958,-111.869746,-1.4436119448842155E7,3978352.342578504,137836.11572017035
99766,492500452,40.867761,-111.897976,-1.4440324116665144E7,3999275.1683924077,133339.95106057328
99765,492500452,40.882045,-111.89664,-1.4440257122814182E7,4000548.135500303,133488.8677567605
3494,492500452,40.836468,-111.916068,-1.4442068648804085E7,3996392.218580489,131803.79435873407
74001,492500452,40.404217,-111.77329,-1.4424786264945135E7,3958848.232398533,152073.76514536314
99760,492500452,40.980694,-111.897094,-1.4440814003477482E7,4009272.5635187607,134217.34143060027
74000,492500452,40.404218,-111.773433,-1.442480133458993E7,3958847.4436834506,152062.28010690334
2162,492500452,40.632025,-111.891502,-1.4438422246221298E7,3978402.36283176,135988.3563620057
2160,492500452,40.634765,-111.898072,-1.4439128625762308E7,3978605.4896179927,135389.1362505828
880,492500452,40.901948,-111.924835,-1.4443330632084396E7,4002136.6630320055,131204.21326441425
400,492500452,40.638423,-111.903814,-1.4439752531035224E7,3978895.268421231,134841.46821577442
884,492500452,40.893709,-111.93398,-1.4444251639861405E7,4001351.1918829866,130396.56956227992
401,492500452,40.645531,-111.902496,-1.4439650515512384E7,3979534.9635329414,134817.34758200095
886,492500452,40.886738,-111.937006,-1.4444534466338826E7,4000715.4970903243,130113.5998176074
2157,492500452,40.635932,-111.910814,-1.4440477098405547E7,3978630.890335668,134307.793680096
403,492500452,40.64896,-111.902143,-1.4439631096730398E7,3979841.799203776,134783.85087649067
888,492500452,40.880984,-111.937733,-1.4444581343732312E7,4000201.6181301083,130032.18825540175
4334,492500452,40.724581,-111.935811,-1.4443569959161907E7,3986349.76838921,130844.54016963302
406,492500452,40.659139,-111.901187,-1.443958312626081E7,3980751.9844522197,134683.0875589967
407,492500452,40.66459,-111.901201,-1.4439612845553812E7,3981236.1122767692,134589.1671517368
409,492500452,40.671902,-111.901281,-1.4439659157426665E7,3981885.084983028,134462.25651652785
43399,492500452,40.630484,-111.902314,-1.4439553346293597E7,3978198.9707972165,135120.74132867946
5200,492500452,40.606436,-111.976613,-1.444725628295841E7,3975604.6637582546,129479.48647325602
5201,492500452,40.606436,-111.976424,-1.4447236371256119E7,3975605.8258534847,129495.09989430393
5202,492500452,40.615373,-111.97654,-1.444729496033795E7,3976399.59869907,129284.61088648558
99796,492500452,40.37541,-111.816096,-1.4429145911920048E7,3956015.9644978317,149745.11629646918
2176,492500452,40.634703,-111.811442,-1.443000146050997E7,3979132.170060941,142593.38684706768
99799,492500452,40.377649,-111.820062,-1.4429575352900144E7,3956191.3561818306,149343.1756593568
2172,492500452,40.631701,-111.838372,-1.4432823099731065E7,3978699.983799576,140409.97848015404
890,492500452,40.871404,-111.938609,-1.444462415103687E7,3999348.0029610572,129931.67168320686
892,492500452,40.863121,-111.944028,-1.4445152315107606E7,3998581.1978586596,129459.78938292632
894,492500452,40.857717,-111.944025,-1.4445124073725533E7,3998102.6218203884,129452.91062105713
411,492500452,40.678071,-111.901694,-1.443973462769348E7,3982430.432181847,134330.07072574808
412,492500452,40.682787,-111.90221,-1.443981342054343E7,3982846.0671095946,134214.57201037835
896,492500452,40.849282,-111.943253,-1.4444999141475465E7,3997360.2602193784,129512.29248325965
414,492500452,40.689829,-111.903059,-1.4439939342873955E7,3983466.1611470412,134039.21953489332
898,492500452,40.840749,-111.942593,-1.4444885498084653E7,3996608.432355895,129569.11584793455
416,492500452,40.696724,-111.901641,-1.4439825657223929E7,3984087.06928722,134059.93470390595
8701,492500452,40.399336,-111.886483,-1.4436685266926054E7,3957717.7613711474,143229.8134150605
419,492500452,40.702358,-111.902901,-1.4439987582713561E7,3984579.510518685,133877.76509665046
5210,492500452,40.657285,-111.981804,-1.444806691820471E7,3980091.7156790714,128002.77575413458
5211,492500452,40.657302,-111.98198,-1.4448085548798425E7,3980092.1436702157,127987.81803236174
2183,492500452,40.680868,-111.797913,-1.4428815158395156E7,3983316.3649868364,142959.2707019139
420,492500452,40.707647,-111.903588,-1.4440087350309577E7,3985044.8052807064,133750.79944815967
422,492500452,40.715365,-111.904192,-1.444019094751092E7,3985726.170570478,133603.40283172295
424,492500452,40.720579,-111.904294,-1.4440228687934538E7,3986188.3116486156,133532.52157472333
426,492500452,40.730838,-111.90441,-1.4440294016239243E7,3987098.0283226282,133407.4085501077
5203,492500452,40.615371,-111.976346,-1.4447274511429451E7,3976400.613755678,129300.7009142809
5204,492500452,40.621717,-111.976339,-1.4447306695280753E7,3976964.7417673497,129163.09010854106
428,492500452,40.738947,-111.904252,-1.4440319340945706E7,3987818.5281410455,133336.29044603076
5205,492500452,40.621715,-111.976562,-1.4447330178736389E7,3976963.192843081,129144.66772515127
89500,1897559077,37.641384,-112.436678,-1.447995023874191E7,3703385.112404058,109650.31006105708
5208,492500452,40.649417,-111.979824,-1.4447817519004785E7,3979404.8853752846,128313.76650103323
5209,492500452,40.649462,-111.979612,-1.4447795417186825E7,3979410.1870458038,128330.53348904541
3103129,492500452,40.371555,-111.803377,-1.4427785986744605E7,3955750.13714733,150904.48690500477
3103128,492500452,40.383231,-111.829556,-1.4430604525623841E7,3956631.00578948,148372.81733551147
264012,492500452,40.082677,-111.704441,-1.4415859161255369E7,3930528.2507001795,172218.45931538646
3103127,492500452,40.383231,-111.830026,-1.443065403770159E7,3956628.1192468996,148335.50300629236
3103126,492500452,40.385415,-111.831801,-1.443085238278381E7,3956812.0354072037,148110.06162201607
3103125,492500452,40.385245,-111.83216,-1.4430889317530084E7,3956794.6664017257,148088.11783571486
7400,492500452,40.275902,-111.657461,-1.4411917250058087E7,3948105.4086497417,166322.15778947878
3103124,492500452,40.391633,-111.834876,-1.4431208654078593E7,3957347.773743145,147626.75091723117
3103123,492500452,40.391633,-111.835346,-1.443125816629972E7,3957344.8870796524,147589.3732090314
7401,492500452,40.275893,-111.657589,-1.4411930686912848E7,3948103.8194213537,166312.51572424467
69927,492500452,41.966273,-112.943483,-1.4556149608014543E7,4089280.218011144,133447.15994194764
98003,492500452,41.081416,-111.983419,-1.445042909974953E7,4017638.873900034,128818.70506696908
69926,492500452,41.966306,-112.943483,-1.4556149776863458E7,4089283.090794622,133450.61329034832
2198,492500452,40.765825,-111.995363,-1.445005778672863E7,3989642.7049347516,125445.33817137948
98000,492500452,41.095276,-111.996611,-1.44518905514506E7,4018780.952291516,128061.04726476634
98002,492500452,41.081276,-111.983681,-1.4450455985678589E7,4017624.9055770407,128794.03993413523
2193,492500452,40.713232,-111.805628,-1.4429795469172066E7,3986142.3674005517,141887.79040896025
98001,492500452,41.095415,-111.996344,-1.4451863133298231E7,4018794.860624101,128086.23712276961
430,492500452,40.744369,-111.904111,-1.4440332546185344E7,3988300.450927831,133295.0888878439
432,492500452,40.753565,-111.910908,-1.4441096256243404E7,3989074.483888628,132640.55210144146
433,492500452,40.758008,-111.912955,-1.444133491603063E7,3989456.0147275063,132430.81952556447
434,492500452,40.762738,-111.913995,-1.4441468963410823E7,3989869.1634335667,132305.18650224275
436,492500452,40.771993,-111.910262,-1.4441123539590143E7,3990712.9182182644,132550.02037049166
3036,492500452,40.635066,-111.907214,-1.4440093334074365E7,3978576.0571526354,134623.7307555082
438,492500452,40.780357,-111.910356,-1.4441176709287781E7,3991454.031290271,132486.8092089408
439,492500452,40.784456,-111.911592,-1.4441328135630835E7,3991809.885565858,132358.15991909074
3103118,492500452,40.091229,-111.597178,-1.4404605329527032E7,3931952.3314279835,179750.59740208965
3103117,492500452,40.11147,-111.633612,-1.4408548635337006E7,3933542.122673223,175958.21409036286
264002,492500452,40.053206,-111.734415,-1.4418862553945443E7,3927703.031353799,171674.5749394788
3103116,492500452,40.111509,-111.633485,-1.4408535461142158E7,3933546.3945374405,175965.73546088603
5230,492500452,40.715028,-111.983559,-1.44485510807101E7,3985208.35599792,126960.6584476241
3103115,492500452,40.121991,-111.641942,-1.4409480933413493E7,3934433.2913643755,174786.7044391731
5231,492500452,40.714956,-111.983761,-1.4448571989833644E7,3985200.723229994,126944.66790707746
3103114,492500452,40.121907,-111.642087,-1.440949576909626E7,3934424.8797576856,174780.1125767294
4387,492500452,40.581295,-111.899752,-1.4439028343907412E7,3973841.5465483614,136413.48405836092
3103119,492500452,40.091149,-111.59727,-1.4404614603137637E7,3931944.599970788,179747.87724441718
441,492500452,40.790614,-111.915504,-1.4441772153483152E7,3992331.8176034624,131994.96454611263
442,492500452,40.796761,-111.91794,-1.444206060149685E7,3992861.794856856,131759.39908486558
444,492500452,40.802213,-111.921072,-1.4442418784570295E7,3993325.837367838,131471.6781820173
446,492500452,40.809433,-111.923947,-1.4442759030933205E7,3993948.1220971053,131201.93739033028
448,492500452,40.817652,-111.918021,-1.4442177157312624E7,3994712.965920004,131674.64849300875
449,492500452,41.172828,-112.008267,-1.4453518024055438E7,4025548.798575157,129263.82487826748
3103149,492500452,40.338482,-111.751352,-1.4422133465104725E7,3953118.0455245455,156336.07294022778
9601,492500452,40.753114,-112.173836,-1.446879556785298E7,3987416.9626351916,110576.57145677507
3103146,492500452,40.347775,-111.76499,-1.4423618472352449E7,3953863.8001592606,154884.81319229276
9602,492500452,40.748976,-112.178809,-1.4469298057446172E7,3987019.258106537,110202.45996877072
3103145,492500452,40.347214,-111.765154,-1.4423632831021495E7,3953812.723336609,154894.3083128496
3103144,492500452,40.342924,-111.758279,-1.442288628192713E7,3953472.022273176,155609.86556024442
9600,492500452,40.758388,-112.167499,-1.4468155255868074E7,3987923.806042721,111056.42670356613
4391,492500452,40.591049,-111.900965,-1.443920673408684E7,3974701.5338483537,136082.3881726938
450,492500452,40.828603,-111.915668,-1.4441985852691045E7,3995697.833038514,131848.0989801769
451,492500452,41.177857,-112.011396,-1.4453873615060437E7,4025972.7917610602,129171.27587646274
452,492500452,40.835003,-111.915382,-1.4441988798947034E7,3996266.6413965477,131863.04805824335
453,492500452,40.842179,-111.915147,-1.4442001125594547E7,3996903.825522878,131877.16500736974
454,492500452,40.850411,-111.911788,-1.4441689752855757E7,3997653.679072507,132159.15238328965
455,492500452,40.854956,-111.907701,-1.4441282620023757E7,3998081.365193989,132505.27964434825
457,492500452,40.85926,-111.903917,-1.4440906163983729E7,3998485.8165357583,132827.51116102582
458,492500452,40.89182,-111.896201,-1.4440261342751335E7,4001416.1883475855,133561.66839417026
459,492500452,40.891842,-111.896504,-1.4440293381606825E7,4001416.2736611543,133536.3045254895
3103142,492500452,40.343167,-111.75801,-1.4422859208356418E7,3953495.363031781,155621.347739901
996000,492500452,40.428805,-111.888195,-1.4437018867657471E7,3960334.7664251635,141986.4738387002
3103140,492500452,40.352531,-111.772407,-1.4424424541978363E7,3954242.7321441737,154108.32043887858
996001,492500452,40.493531,-111.891206,-1.443767243419947E7,3966083.308026087,139548.80365294567
996002,492500452,40.434561,-111.893868,-1.4437646424511798E7,3960812.991723902,141323.79086656272
996003,492500452,40.48369,-111.899302,-1.4438474214849487E7,3965157.095209678,139205.8309715181
996004,492500452,40.446075,-111.908137,-1.4439209477413667E7,3961751.520572216,139768.42183296024
996005,492500452,40.457887,-111.914526,-1.4439943943100754E7,3962764.843488351,138841.27682332016
996006,492500452,40.451055,-111.913103,-1.4439758519841645E7,3962164.801124389,139194.08121307657
5250,492500452,40.504412,-111.89671,-1.4438308790950945E7,3967018.426668137,138765.1062780565
3103139,492500452,40.351953,-111.772643,-1.4424446397063721E7,3954189.699658002,154112.6858337818
996007,492500452,40.450731,-111.913164,-1.4439763261726134E7,3962135.553633789,139200.5857742485
5251,492500452,40.504277,-111.896704,-1.4438307457713353E7,3967006.4429317247,138769.72034956678
3103138,492500452,40.375696,-111.816211,-1.4429159513928562E7,3956040.7734710425,149724.8302135654
996008,492500452,40.457894,-111.914376,-1.4439928177367702E7,3962766.3890450723,138853.09638879957
6100,492500452,40.617153,-111.905144,-1.4439782381979337E7,3976996.701917602,135158.323142402
5252,492500452,40.502611,-111.905029,-1.4439175836979698E7,3966806.940366046,138144.32844986554
996009,492500452,40.445981,-111.908243,-1.443922015552685E7,3961742.4919412276,139763.2560521656
5253,492500452,40.502533,-111.904937,-1.4439165739715947E7,3966800.5603034412,138154.20402053779
3103136,492500452,40.358808,-111.78214,-1.442548249932663E7,3954743.142661374,153088.75384195757
5254,492500452,40.498962,-111.909774,-1.4439656764368903E7,3966452.8510129186,137872.25462855346
3103135,492500452,40.358808,-111.78261,-1.4425532011026753E7,3954740.257143329,153051.53836665387
5255,492500452,40.498888,-111.909677,-1.4439646161115889E7,3966446.857511198,137882.4399392617
3103134,492500452,40.363292,-111.789143,-1.442624354369308E7,3955100.26976613,152357.02636954526
5256,492500452,40.497144,-111.913756,-1.444006682006017E7,3966266.4868544326,137606.13361315153
3103133,492500452,40.362686,-111.789321,-1.442625914340194E7,3955045.1030543284,152366.80990768023
5257,492500452,40.49698,-111.913691,-1.444005912042204E7,3966252.2819156456,137616.5635824499
460,492500452,40.901135,-111.891833,-1.4439849203909418E7,4002267.544707644,133970.8440140359
461,492500452,40.92415,-111.891231,-1.4439904564798433E7,4004307.9032499054,134159.99771661105
462,492500452,40.924141,-111.890927,-1.4439872487351835E7,4004308.9751938125,134185.42132431976
30037,352868238,39.609582,-110.834565,-1.432176887190578E7,3893307.887364504,221780.48275580435
464,492500452,40.934892,-111.891504,-1.4439988759337107E7,4005256.5691216416,134218.46744271985
30036,352868238,39.609707,-110.834299,-1.4321741510108406E7,3893320.7876128233,221762.36259614737
465,492500452,41.177863,-112.011081,-1.4453840453007387E7,4025975.2582741613,129196.72675134875
466,492500452,40.901767,-111.89236,-1.4439907993482819E7,4002320.2429360384,133929.7587916382
467,492500452,40.918691,-111.890967,-1.4439848576013213E7,4003826.5088147772,134144.85830960821
468,492500452,40.324071,-111.643047,-1.4410649336897235E7,3952496.035597053,165480.7115630635
